iteration_num	sequential_player	serpentine_player	choice	sum	sd	spot	true_rank	rank	sum_rank	sd_rank	num_players
8	Player2	Player3	Pick #6	10.54	0.61	s17	26.5	9	8	4	Four players
8	Player3	Player2	Pick #7	8.51	1.01	s4	38	17	15	9	Four players
8	Player4	Player1	Pick #8	6.65	1.99	s19	40.5	19	19	20	Four players
8	Player1	Player1	Pick #1	12.17	1.98	s11	7.5	1	2	18	Four players
8	Player2	Player2	Pick #2	11.83	1.76	s23	11.5	3	3	14	Four players
8	Player3	Player3	Pick #3	10.83	2.09	s16	14	5	6	21	Four players
8	Player4	Player4	Pick #4	10.13	2.03	s9	16.5	6	7	20	Four players
8	Player1	Player4	Pick #5	9.36	2.93	s5	18.5	7	9	24	Four players
8	Player2	Player3	Pick #6	11.58	0.92	s14	20	8	4	3	Four players
8	Player3	Player2	Pick #7	8.59	1.16	s7	32.5	14	12	8	Four players
8	Player4	Player1	Pick #8	8.29	0.4	s2	42	16	15	1	Four players
8	Player1	Player1	Pick #1	12.68	1.72	s22	9.5	1	3	18	Four players
8	Player2	Player2	Pick #2	12.1	1.65	s5	12	2	4	17	Four players
8	Player3	Player3	Pick #3	13.58	0.66	s10	14.5	4	2	4	Four players
8	Player4	Player4	Pick #4	11.5	1.42	s8	17.5	6	5	10	Four players
8	Player1	Player4	Pick #5	11.02	0.65	s18	29	11	9	3	Four players
8	Player2	Player3	Pick #6	9.89	1.09	s20	33.5	12	12	6	Four players
8	Player3	Player2	Pick #7	6.65	2.71	s12	40.5	17	20	24	Four players
8	Player4	Player1	Pick #8	7.71	1.62	s2	41	18	18	15	Four players
8	Player1	Player1	Pick #1	11.15	3.22	s16	6.5	1	3	24	Four players
8	Player2	Player2	Pick #2	13.88	1.65	s2	8.5	2	1	12	Four players
8	Player3	Player3	Pick #3	9.99	1.94	s14	13	4	4	15	Four players
8	Player4	Player4	Pick #4	9.68	1.18	s11	18	5	5	9	Four players
8	Player1	Player4	Pick #5	9	0.98	s8	24.75	9	7	5	Four players
8	Player2	Player3	Pick #6	8.4	0.97	s22	30.5	11	10	4	Four players
8	Player3	Player2	Pick #7	6.68	1.99	s18	37.5	15	17	18	Four players
8	Player4	Player1	Pick #8	6.4	2	s20	41.75	18	19	19	Four players
8	Player1	Player1	Pick #1	11.53	1.3	s11	9.5	1	2	14	Four players
8	Player2	Player2	Pick #2	11.41	1.54	s3	9.5	2	3	18	Four players
8	Player3	Player3	Pick #3	11.26	1.17	s16	15	4	4	11	Four players
8	Player4	Player4	Pick #4	10	2.21	s21	18.75	6	8	21	Four players
8	Player1	Player4	Pick #5	11	0.37	s8	22	7	5	1	Four players
8	Player2	Player3	Pick #6	9.62	1.32	s1	27	11	11	15	Four players
8	Player3	Player2	Pick #7	9.5	1.28	s14	30	13	12	13	Four players
8	Player4	Player1	Pick #8	7.3	2.8	s5	40.5	16	20	24	Four players
8	Player1	Player1	Pick #1	11.08	1.68	s23	8.5	1	2	18	Four players
8	Player2	Player2	Pick #2	13.46	0.59	s1	13.5	2	1	2	Four players
8	Player3	Player3	Pick #3	11.08	0.1	s8	17	5	2	1	Four players
8	Player4	Player4	Pick #4	10.85	0.73	s20	20.25	6	5	6	Four players
8	Player1	Player4	Pick #5	10.3	1.32	s17	22	8	8	13	Four players
8	Player2	Player3	Pick #6	10.11	0.64	s10	30	10	10	5	Four players
8	Player3	Player2	Pick #7	9.88	1.28	s6	31	11	12	11	Four players
8	Player4	Player1	Pick #8	9.5	1.36	s4	35.5	15	15	14	Four players
8	Player1	Player1	Pick #1	12.43	2.08	s11	6	1	2	21	Four players
8	Player2	Player2	Pick #2	11.84	1.63	s22	13	3	4	15	Four players
8	Player3	Player3	Pick #3	12.17	1.02	s4	16	5	3	5	Four players
8	Player4	Player4	Pick #4	10.98	1.14	s20	22.75	8	7	9	Four players
8	Player1	Player4	Pick #5	9.09	2.02	s6	26.5	10	12	20	Four players
8	Player2	Player3	Pick #6	9.44	0.17	s2	32	12	10	1	Four players
8	Player3	Player2	Pick #7	9.41	0.83	s8	33	14	11	3	Four players
8	Player4	Player1	Pick #8	7.41	1.34	s16	41.75	17	17	11	Four players
8	Player1	Player1	Pick #1	13.83	0.68	s18	13	1	1	3	Four players
8	Player2	Player2	Pick #2	12.22	1.5	s10	13	2	3	11	Four players
8	Player3	Player3	Pick #3	12.14	1.53	s3	14	3	4	13	Four players
8	Player4	Player4	Pick #4	12.49	0.86	s15	14.5	4	2	4	Four players
8	Player1	Player4	Pick #5	9.73	0.99	s5	31.5	13	11	6	Four players
8	Player2	Player3	Pick #6	7.62	2.54	s8	36.5	15	17	20	Four players
8	Player3	Player2	Pick #7	9.22	0.28	s13	40	17	14	1	Four players
8	Player4	Player1	Pick #8	3.93	2.67	s21	47.5	22	23	22	Four players
8	Player1	Player1	Pick #1	14.11	1.42	s10	7	1	1	15	Four players
8	Player2	Player2	Pick #2	12.28	1.62	s23	10.5	2	3	16	Four players
8	Player3	Player3	Pick #3	12.38	1.09	s14	11	3	2	11	Four players
8	Player4	Player4	Pick #4	10.99	0.49	s7	21	7	5	3	Four players
8	Player1	Player4	Pick #5	10.11	0.61	s5	29.5	11	10	6	Four players
8	Player2	Player3	Pick #6	8.96	0.78	s21	34	14	13	9	Four players
8	Player3	Player2	Pick #7	7.96	1.1	s1	36.5	15	15	12	Four players
8	Player4	Player1	Pick #8	7.43	2.08	s16	39	17	18	19	Four players
8	Player1	Player1	Pick #1	12.92	1.3	s1	8.5	1	1	12	Four players
8	Player2	Player2	Pick #2	12.62	1.54	s10	9	2	2	17	Four players
8	Player3	Player3	Pick #3	12.62	1.16	s23	12	3	2	11	Four players
8	Player4	Player4	Pick #4	11.92	0.5	s17	18	6	4	5	Four players
8	Player1	Player4	Pick #5	9.21	2.66	s8	27.5	10	13	22	Four players
8	Player2	Player3	Pick #6	9.97	0.35	s19	33	14	11	3	Four players
8	Player3	Player2	Pick #7	8.94	0.92	s15	40.5	16	16	8	Four players
8	Player4	Player1	Pick #8	8.68	0.55	s4	43.5	17	17	6	Four players
8	Player1	Player1	Pick #1	12.83	1.56	s8	9	1	2	15	Four players
8	Player2	Player2	Pick #2	12.19	1.13	s5	14	3	3	9	Four players
8	Player3	Player3	Pick #3	10.05	2.02	s21	18.5	6	8	20	Four players
8	Player4	Player4	Pick #4	10.7	0.81	s14	21.5	7	5	2	Four players
8	Player1	Player4	Pick #5	9.94	0.95	s1	28.5	9	9	4	Four players
8	Player2	Player3	Pick #6	9.68	0.87	s16	31	12	10	3	Four players
8	Player3	Player2	Pick #7	8.43	1.33	s3	35	14	14	11	Four players
8	Player4	Player1	Pick #8	7.94	1.72	s24	36.5	16	16	18	Four players
8	Player1	Player1	Pick #1	12.76	1.61	s16	8	1	1	15	Four players
8	Player2	Player2	Pick #2	12.76	1.43	s14	9.5	2	1	12	Four players
8	Player3	Player3	Pick #3	12.1	1.57	s24	15.5	4	5	14	Four players
8	Player4	Player4	Pick #4	12.35	0.66	s8	17	6	4	7	Four players
8	Player1	Player4	Pick #5	9.95	2.17	s12	26	11	12	21	Four players
8	Player2	Player3	Pick #6	10.35	1.08	s22	28.5	12	10	8	Four players
8	Player3	Player2	Pick #7	8	2.36	s6	31.75	14	15	23	Four players
8	Player4	Player1	Pick #8	9.37	1.2	s10	34	15	13	9	Four players
8	Player1	Player1	Pick #1	12.29	1.58	s12	9	1	3	19	Four players
8	Player2	Player2	Pick #2	11.97	1.4	s18	11.5	2	4	18	Four players
8	Player3	Player3	Pick #3	12.41	0.55	s20	13.5	4	2	6	Four players
8	Player4	Player4	Pick #4	11.8	1.25	s2	14.5	5	5	16	Four players
8	Player1	Player4	Pick #5	10.97	0.69	s22	25.25	9	8	8	Four players
8	Player2	Player3	Pick #6	9.85	1.03	s6	33.25	15	13	12	Four players
8	Player3	Player2	Pick #7	8.29	0.64	s24	41	16	16	7	Four players
8	Player4	Player1	Pick #8	8.27	0.92	s16	41.5	17	17	10	Four players
8	Player1	Player1	Pick #1	13.78	1.6	s12	7.5	1	2	18	Four players
8	Player2	Player2	Pick #2	13.42	1.2	s10	13.5	3	3	10	Four players
8	Player3	Player3	Pick #3	12.95	1.27	s22	15	5	4	11	Four players
8	Player4	Player4	Pick #4	11.42	1.42	s24	22	7	8	13	Four players
8	Player1	Player4	Pick #5	12.31	0.76	s1	25	9	7	3	Four players
8	Player2	Player3	Pick #6	9.56	1.85	s14	27	12	13	23	Four players
8	Player3	Player2	Pick #7	9.89	0.2	s8	34	13	11	1	Four players
8	Player4	Player1	Pick #8	7.07	2.33	s17	36.5	14	18	24	Four players
8	Player1	Player1	Pick #1	13.52	1.03	s1	10.5	1	1	8	Four players
8	Player2	Player2	Pick #2	12.07	0.31	s9	15.75	3	2	1	Four players
8	Player3	Player3	Pick #3	11.23	0.81	s15	21.5	6	6	6	Four players
8	Player4	Player4	Pick #4	9.7	1.7	s12	22.5	7	9	16	Four players
8	Player1	Player4	Pick #5	10.12	0.73	s7	26	10	8	5	Four players
8	Player2	Player3	Pick #6	8.56	2.7	s17	28.5	13	14	24	Four players
8	Player3	Player2	Pick #7	6.68	1.83	s19	42	18	19	17	Four players
8	Player4	Player1	Pick #8	8.04	0.51	s5	43	19	16	3	Four players
8	Player1	Player1	Pick #1	13.07	1.73	s7	7	1	2	19	Four players
8	Player2	Player2	Pick #2	11.8	1.23	s9	12	3	3	13	Four players
8	Player3	Player3	Pick #3	10.7	0.85	s14	18	5	5	9	Four players
8	Player4	Player4	Pick #4	10.13	0.3	s12	25	8	7	3	Four players
8	Player1	Player4	Pick #5	9.13	2.15	s21	27	9	13	23	Four players
8	Player2	Player3	Pick #6	9.14	0.92	s5	31	12	12	11	Four players
8	Player3	Player2	Pick #7	9.44	0.52	s1	32	13	11	5	Four players
8	Player4	Player1	Pick #8	7.14	1.3	s24	39.5	18	17	14	Four players
8	Player1	Player1	Pick #1	11.67	1.7	s2	8	1	1	13	Four players
8	Player2	Player2	Pick #2	11.61	1.76	s23	11	3	3	15	Four players
8	Player3	Player3	Pick #3	11.58	0.96	s15	20.75	5	4	1	Four players
8	Player4	Player4	Pick #4	10.46	1.51	s20	27.5	9	10	10	Four players
8	Player1	Player4	Pick #5	10.51	1.24	s10	28.5	10	9	4	Four players
8	Player2	Player3	Pick #6	10.13	1.55	s5	30.5	11	12	12	Four players
8	Player3	Player2	Pick #7	9.69	1.48	s17	34.5	13	13	8	Four players
8	Player4	Player1	Pick #8	8.49	2	s13	39	17	18	19	Four players
8	Player1	Player1	Pick #1	12.6	2.09	s5	8.5	1	2	16	Four players
8	Player2	Player2	Pick #2	13.28	1.04	s9	11.5	3	1	6	Four players
8	Player3	Player3	Pick #3	12.53	1.35	s12	15	4	4	11	Four players
8	Player4	Player4	Pick #4	10.39	0.73	s14	23.75	8	6	3	Four players
8	Player1	Player4	Pick #5	8.79	2.6	s21	30	13	14	21	Four players
8	Player2	Player3	Pick #6	7.69	2.11	s3	35.5	15	16	18	Four players
8	Player3	Player2	Pick #7	8.37	0.95	s16	40	16	15	5	Four players
8	Player4	Player1	Pick #8	7.61	1.13	s7	42	17	17	9	Four players
8	Player1	Player1	Pick #1	14.07	1.09	s6	8.5	1	1	12	Four players
8	Player2	Player2	Pick #2	11.94	1.02	s20	12	2	2	9	Four players
8	Player3	Player3	Pick #3	11.43	1.47	s11	14	4	5	17	Four players
8	Player4	Player4	Pick #4	11.68	0.73	s1	17	5	3	3	Four players
8	Player1	Player4	Pick #5	11.22	0.98	s17	21.75	8	6	7	Four players
8	Player2	Player3	Pick #6	9.74	1.5	s13	32	13	14	19	Four players
8	Player3	Player2	Pick #7	8.87	0.77	s9	42	16	16	5	Four players
8	Player4	Player1	Pick #8	7.13	2.32	s4	45.5	19	22	22	Four players
8	Player1	Player1	Pick #1	12.89	1.17	s13	11.75	1	1	5	Four players
8	Player2	Player2	Pick #2	12.28	1.31	s15	13.5	2	3	10	Four players
8	Player3	Player3	Pick #3	11.78	0.51	s6	22	6	5	1	Four players
8	Player4	Player4	Pick #4	10.25	1.45	s17	23.25	7	8	12	Four players
8	Player1	Player4	Pick #5	10.05	1.79	s20	24.5	9	10	16	Four players
8	Player2	Player3	Pick #6	9.59	1.6	s11	31.5	13	13	14	Four players
8	Player3	Player2	Pick #7	8.83	1.91	s1	33	15	15	19	Four players
8	Player4	Player1	Pick #8	8.28	2.3	s23	37	16	18	23	Four players
8	Player1	Player1	Pick #1	11.96	1.91	s11	7.5	1	2	18	Four players
8	Player2	Player2	Pick #2	11.46	1.99	s17	9	2	3	19	Four players
8	Player3	Player3	Pick #3	10.55	1.62	s9	14.5	5	5	16	Four players
8	Player4	Player4	Pick #4	10.52	1.04	s1	21	6	6	7	Four players
8	Player1	Player4	Pick #5	10	1.32	s7	25.5	10	9	10	Four players
8	Player2	Player3	Pick #6	8.17	2.68	s23	31	11	15	23	Four players
8	Player3	Player2	Pick #7	8.56	1.5	s3	32	12	13	13	Four players
